id,SMILES_input,fingerprints_input_ECFP4
1600,C C 1 = N N ( C 2 = N C = C C ( = C 1 2 ) C 3 C C 3 ) C C ( = O ) N 4 C C N ( C C 4 ) C C 5 = C C = C S 5,14 74 80 92 158 196 241 327 378 380 383 428 650 656 675 697 760 784 787 807 926 935 1009 1019 1027 1057 1082 1088 1256 1312 1313 1321 1325 1328 1369 1380 1401 1452 1480 1546 1553 1567 1577 1589 1696 1722 1750 1765 1791 1866 1873 1917 1956 1984 2000 2002 2009
1601,C C C ( C C C C ( C C ) O ) O,1 80 146 227 294 459 619 739 807 1057 1544 1911 1928 2038
1602,C 1 = C C = C ( C = C 1 ) C ( = O ) O C [C@@H] 2 [C@H] ( [C@H] ( [C@@H] ( O 2 ) N 3 C = C ( C = C C 3 = O ) [N+] ( = O ) [O-] ) O C ( = O ) C 4 = C C = C C = C 4 ) O C ( = O ) C 5 = C C = C C = C 5,58 75 80 145 147 314 352 389 464 577 606 610 650 656 695 715 729 753 807 838 925 935 956 981 1019 1088 1126 1136 1141 1176 1187 1189 1195 1199 1274 1380 1381 1385 1421 1439 1522 1678 1750 1809 1814 1857 1873 1917 1921 1950 1963 1985
1603,C C 1 C C 2 = C ( C = C ( C ( = O ) N 2 ) C ( = O ) O C ) C ( = O ) C 1,145 190 231 307 314 352 360 639 650 676 695 750 751 807 841 875 906 926 936 1019 1057 1114 1148 1152 1309 1380 1511 1569 1663 1689 1745 1873 1901 1917 1991
1604,C 1 = C C ( = C C ( = C 1 ) F ) C C ( C 2 = C ( C = C C ( = C 2 ) Cl ) Cl ) N,1 79 80 165 216 230 237 304 366 561 666 699 720 786 816 875 1033 1039 1066 1088 1171 1222 1270 1380 1487 1670 1683 1750 1754 1857 1873 1928 1990
1605,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) C S C 2 = N C 3 = C ( C 4 = C ( S 3 ) C C C C 4 ) C ( = O ) N 2 C C ( = C ) C ) C,37 41 42 80 116 162 204 220 235 310 314 341 361 378 384 427 504 511 650 675 747 802 807 875 920 926 935 978 997 1013 1017 1022 1028 1057 1152 1224 1297 1312 1366 1380 1391 1393 1430 1442 1455 1506 1533 1655 1715 1722 1738 1750 1816 1817 1823 1832 1855 1856 1873 1917 1948 1959 1984
1606,C = C C N ( C ( C # N ) C 1 = C C = C ( C = C 1 ) Br ) C ( = O ) C ( F ) ( F ) F,1 80 114 151 226 364 490 650 674 694 728 790 807 881 909 940 976 1105 1147 1157 1329 1365 1366 1369 1380 1384 1453 1515 1527 1631 1645 1649 1750 1853 1861 1873 1917 1928 2011 2046
1607,C C O C ( = O ) C 1 C ( = C ( C C N 1 C C 2 = C C = C C = C 2 ) I ) C,80 147 294 310 389 491 534 570 650 661 677 695 807 894 926 935 947 1009 1019 1057 1060 1066 1088 1199 1238 1249 1380 1480 1631 1633 1683 1722 1738 1750 1754 1765 1769 1835 1873 1917 2022
1608,C 1 C N ( C C N 1 C C O C ( C 2 = C C = C C = C 2 ) C 3 = C C = C C = C 3 ) C C ( C C 4 = C C = C C 4 ) O,1 13 74 79 80 227 237 316 389 465 533 628 695 741 763 807 862 926 935 938 1057 1088 1128 1145 1199 1249 1326 1365 1380 1480 1482 1489 1524 1581 1627 1668 1750 1791 1843 1873 1922 1932 1979 2038
1609,C 1 C 2 = C C = C C = C 2 O C 3 = C 1 C ( = O ) N C ( = N 3 ) C 4 = C C ( = C C = C 4 ) Cl,101 165 204 216 272 314 361 378 407 561 567 592 650 656 736 750 760 875 926 1039 1088 1114 1160 1199 1236 1283 1380 1443 1453 1454 1481 1560 1564 1609 1676 1683 1708 1745 1750 1810 1855 1873 1889 1905
1610,C O C 1 = C C ( = C C ( = C 1 O C C 2 = C C = C C = C 2 ) O C ) C 3 C 4 = C ( C ( = C ( C = C 4 C C N 3 C ( = O ) C 5 = C C = C ( C = C 5 ) F ) O C ) O C C 6 = C C = C C = C 6 ) O C,80 90 107 227 242 249 333 342 389 547 650 651 687 695 699 745 807 821 841 875 926 935 1019 1057 1066 1088 1132 1199 1212 1236 1279 1358 1380 1385 1410 1427 1452 1480 1504 1511 1536 1599 1648 1670 1673 1697 1738 1750 1754 1803 1873 1888 1892 1911 1917 1928 1970 1994 2042
1611,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) C S C 2 = N C ( = N C 3 = C 2 C ( = O ) N ( C ( = O ) N 3 C ) C ) C 4 = C C ( = C ( C = C 4 ) O C ) O C ) C,32 41 80 94 116 140 170 204 235 249 314 341 378 400 504 564 650 695 771 789 807 841 845 853 875 896 935 1013 1019 1024 1057 1145 1152 1160 1224 1245 1258 1297 1302 1380 1385 1391 1442 1455 1506 1536 1653 1696 1722 1750 1816 1823 1855 1856 1864 1873 1885 1917 1948 1959 1970 1984
1612,C C 1 = C C 2 = C ( C = C 1 ) N ( C ( = O ) C ( S C 2 C 3 = C ( C ( = C C = C 3 ) O C ) O C ) C C ( = O ) N 4 C C C ( C C 4 ) C ( = O ) O ) C C ( C ) ( C ) C,5 80 114 164 235 249 280 286 314 327 333 336 360 371 389 392 588 613 616 632 650 652 675 695 760 807 841 875 926 935 974 997 1004 1009 1013 1019 1027 1039 1041 1057 1088 1111 1214 1237 1250 1295 1325 1380 1410 1431 1480 1536 1572 1599 1630 1644 1722 1738 1750 1811 1823 1837 1873 1915 1917 1970 2000 2009
1613,C C C N ( C ) C ( = O ) C N 1 C 2 = C C = C C = C 2 N = C 1 C C 3 = C C = C C = C 3 F,32 45 80 128 289 294 318 334 357 378 515 650 699 794 802 807 868 881 935 1032 1057 1068 1088 1097 1145 1163 1199 1237 1238 1285 1312 1349 1371 1380 1430 1597 1611 1629 1750 1761 1840 1855 1873 1912 1917 1928 1951
1614,C [C@H] ( / C = C / C C ( = O ) N 1 C C 2 = C C = C C = C 2 C [C@H] 1 C O ) [C@@] 3 ( C 4 = C ( C = C C ( = C 4 ) [N+] ( = O ) [O-] ) N ( C 3 = O ) C C 5 = C C ( = C C = C 5 ) N C ( = O ) [C@H] 6 C C C N 6 ) O,1 80 113 156 171 184 191 222 231 242 246 255 263 283 305 314 361 362 395 440 475 555 588 628 633 650 689 694 703 715 728 742 744 753 755 760 807 838 875 926 935 983 1009 1014 1019 1020 1028 1039 1057 1060 1066 1087 1088 1114 1152 1154 1170 1195 1199 1236 1274 1295 1313 1325 1352 1356 1374 1380 1427 1507 1516 1527 1531 1552 1607 1624 1708 1736 1750 1754 1765 1809 1814 1816 1873 1912 1915 1917 1940 1946 1963 1980
1615,C C N ( C C ) C ( = O ) C 1 = C ( C = C C ( = C 1 ) N C ( = O ) C 2 = C C = C C = C 2 ) N 3 C C C N ( C C 3 ) C ( = O ) C 4 C C C C 4,53 80 184 191 192 196 231 246 294 369 389 407 454 462 486 650 680 756 807 843 875 881 890 926 932 935 974 978 1008 1019 1028 1057 1083 1088 1121 1152 1199 1221 1295 1325 1380 1385 1480 1508 1535 1589 1665 1750 1795 1816 1873 1915 1917 1978 1985 1991 2009 2033
1616,C C 1 = C ( C = C ( C = C 1 ) N C ( = O ) C O C 2 = C C = C C = C 2 F ) C ( F ) ( F ) F,41 54 80 114 167 184 191 192 262 353 419 650 695 699 807 809 843 875 901 925 1032 1057 1088 1152 1187 1199 1380 1391 1410 1443 1452 1453 1691 1722 1750 1816 1840 1873 1917 1928 1970 2004 2043
1617,C 1 C C ( O C = C 1 ) O N,328 380 574 656 695 883 886 926 974 1019 1023 1043 1128 1147 1171 1264 1325 1407 1473 1509 1873
1618,C C ( C 1 = N C 2 = C C = C C = C 2 N 1 C C C N ( C ) C ) Cl,1 45 80 151 283 289 357 378 518 652 693 802 881 914 935 946 955 963 1038 1057 1088 1097 1145 1163 1199 1285 1359 1380 1620 1634 1683 1750 1855 1873 1911 1912 1951
1619,C C 1 = C ( C ( = N C 2 = N C ( = N N 1 2 ) N ) C ) C C C ( = O ) O C C ( = O ) N C C 3 = C C ( = C C = C 3 ) O C,41 80 92 126 147 197 219 255 264 322 333 378 409 412 480 559 562 650 677 695 781 807 841 875 890 934 935 955 1039 1057 1066 1088 1104 1123 1152 1171 1193 1243 1380 1386 1407 1408 1457 1499 1519 1536 1564 1573 1722 1750 1754 1766 1779 1855 1873 1898 1917 1956 1972 2004 2034
1620,C [C@H] ( C ( = O ) N 1 C C C C 2 = C C = C C = C 2 1 ) O C ( = O ) C C C 3 = N C 4 = C ( N 3 C ) C = C C ( = C 4 ) S ( = O ) ( = O ) N ( C ) C,0 1 45 69 80 108 112 126 177 283 318 319 350 359 378 515 537 556 564 626 650 686 695 715 763 774 785 786 807 815 875 881 926 935 954 1022 1028 1057 1088 1097 1138 1145 1163 1199 1215 1236 1243 1269 1295 1380 1386 1387 1394 1441 1476 1480 1564 1574 1647 1708 1738 1750 1855 1873 1917 1977 2021
1621,C C ( C ) C 1 = C C ( = C ( C ( = C 1 ) C ( C ) C ) S ( = O ) ( = O ) N C 2 = C C = C C = C 2 C C ( = O ) N ( C ) C ( C N 3 C C C ( C 3 ) O ) C 4 = C C = C C = C 4 ) C ( C ) C,1 77 80 121 209 237 283 300 325 342 350 389 464 470 491 502 512 590 598 601 650 651 702 739 786 807 875 881 890 926 935 1019 1021 1057 1067 1088 1130 1152 1163 1183 1199 1224 1238 1257 1261 1270 1325 1349 1365 1380 1476 1480 1581 1597 1696 1704 1750 1768 1790 1791 1804 1873 1895 1917 1922
1622,C 1 = C C = C ( C = C 1 ) C C ( C ( = O ) N C ( C C 2 = C N = C N 2 ) C ( = O ) N C ( C C ( = O ) N ) C ( = O ) N C ( C C 3 = C C = C C = C 3 ) C ( = O ) O ) N,1 79 80 94 117 140 188 376 378 389 573 650 713 736 786 806 807 851 857 890 892 953 963 966 973 1017 1066 1088 1110 1114 1152 1171 1199 1287 1290 1380 1535 1603 1616 1624 1750 1754 1844 1849 1873 1891 1898 1917 1942 2006 2016
1623,C C ( C C O ) C O C 1 = C 2 C ( = C ( C = C 1 ) O C C ( C N 3 C C N ( C C 3 ) C 4 = C C = C C = C 4 ) O ) C C C ( = O ) N 2,1 74 80 94 118 159 222 227 283 297 314 361 389 407 472 473 567 588 597 599 610 650 658 687 695 739 790 807 926 935 982 988 1049 1057 1060 1088 1114 1199 1353 1380 1405 1452 1480 1489 1508 1575 1627 1738 1750 1791 1825 1873 1900 1922 1942 1970 1972 1997 2038
1624,C C ( = O ) C C = C C = C,80 192 432 491 650 694 784 790 807 815 927 1017 1057 1087 1356 1366 1550 1645 1917
1625,C 1 C O C C N 1 C C N C C 2 = C C = C ( C = C 2 ) C ( = O ) N C 3 = C ( C = C ( C = C 3 ) Br ) C ( = O ) N / N = C / C 4 = C C ( = C ( C = C 4 ) Cl ) C ( F ) ( F ) F,21 25 80 99 114 255 262 309 310 318 366 419 486 523 561 563 638 645 650 656 666 667 694 714 725 728 745 766 807 809 864 875 909 924 926 935 947 950 1004 1033 1145 1152 1155 1157 1224 1369 1380 1385 1405 1408 1441 1453 1480 1482 1631 1665 1683 1697 1750 1754 1791 1795 1808 1816 1849 1856 1867 1873 1917 1928 1990 1991 1992 2033
1626,C C ( C 1 = C C ( = C C ( = C 1 ) C ( F ) ( F ) F ) C ( F ) ( F ) F ) O C C 2 ( C C C ( C N 2 ) O C ( = O ) N 3 C C C C 3 ) C,1 47 80 114 119 125 154 194 199 283 316 369 470 576 650 661 685 695 752 807 809 875 903 926 935 1019 1028 1050 1057 1060 1065 1114 1126 1145 1158 1162 1260 1269 1274 1325 1334 1365 1380 1417 1418 1453 1480 1498 1829 1873 1917 1928 1998 2009 2039
1627,C C 1 = C C 2 = C ( C = C 1 ) O C C ( = O ) N 2 C ( C ) C ( = O ) N C 3 = C C ( = C ( C = C 3 ) O C ) Cl,1 94 184 191 235 249 283 314 366 406 422 441 560 561 573 609 650 656 670 695 708 798 807 841 843 875 886 926 929 935 1013 1035 1057 1110 1152 1288 1295 1380 1411 1536 1581 1657 1664 1683 1708 1722 1750 1816 1823 1846 1873 1905 1917 1970
1628,C C 1 = C ( C = C ( C = C 1 ) N C ( = O ) C 2 = C C ( = C N 2 ) Cl ) Cl,143 184 191 216 366 486 531 561 650 735 806 807 843 875 1057 1114 1152 1380 1391 1415 1480 1553 1581 1665 1683 1691 1722 1750 1816 1873 1879 1917 1978 2026 2027
1629,C C O C ( = C 1 C C C C C 1 ) O [Si] ( C ) ( C ) C,2 80 147 294 310 378 425 494 656 695 731 759 807 926 1028 1057 1142 1238 1295 1380 1484 1722 1738 1964 2000 2019
1630,C C 1 = C C ( = C ( S 1 ) C ) C ( C ) N C 2 C C C C N C 2 = O,1 103 162 237 283 305 313 314 325 482 623 650 675 721 749 773 875 890 926 1019 1020 1028 1034 1057 1070 1114 1152 1214 1302 1325 1351 1380 1393 1627 1714 1722 1866 1873 2000 2009
1631,C # C C 1 C C C C ( = O ) C 1,208 225 231 249 314 473 476 650 674 915 926 974 1019 1028 1325 1377 1380 1539 1738 1789 1960 2005
1632,C C O C ( = O ) C ( C C C 1 = C C = C ( C = C 1 ) O C ) N C 2 C C C ( = O ) N 3 C C C C ( N 3 C 2 = O ) C ( = O ) O C ( C ) ( C ) C,1 5 80 114 147 231 285 294 310 314 322 333 354 392 446 456 531 534 650 695 718 736 739 781 798 807 831 841 926 935 1000 1019 1028 1045 1057 1121 1137 1152 1177 1238 1243 1263 1266 1325 1329 1362 1380 1401 1446 1480 1536 1554 1574 1597 1722 1738 1750 1754 1818 1859 1873 1880 1917 2000 2003 2009
1633,C C C C C C C C ( = O ) N C ( C O C ( = O ) C C C C C C C ) C O C ( = O ) C C C C C C C,1 41 80 117 118 147 233 294 591 650 677 695 729 794 807 895 911 1057 1143 1152 1240 1267 1386 1399 1444 1564 1718 1911 1917 1944
1634,C O C ( = O ) N C 1 C C C C C C 1 = O,2 16 194 310 314 370 387 566 650 695 807 841 890 926 1019 1020 1028 1057 1058 1075 1152 1325 1380 1738 1758 1782 1917 2000
1635,C C 1 = C C = C C = C 1 / C = C / C ( = O ) N 2 C C N ( C C 2 ) C C 3 = N C 4 = C C = C C = C 4 S 3,31 59 65 74 80 162 289 378 441 461 472 557 650 675 676 694 784 807 835 861 885 926 935 961 973 980 1014 1057 1088 1097 1199 1380 1391 1480 1570 1578 1589 1661 1722 1750 1765 1791 1855 1873 1912 1917 1945 1999 2009
1636,C 1 C C 2 = C ( C ( = O ) N 3 C ( = N 2 ) N = C N 3 ) S C 1,37 44 157 165 314 326 378 504 583 650 675 713 717 784 789 881 913 926 935 1028 1071 1114 1123 1205 1301 1304 1380 1452 1638 1718 1738 1855 1873 1948 2042
1637,C C C C C C C C C C O C ( = O ) / N = C ( / C 1 = C C = C ( C = C 1 ) C 2 = C C = C ( C = C 2 ) O C [C@@H] 3 C [C@H] ( C ( = O ) N 3 ) C C ( = O ) O C ) \ N,13 66 80 102 140 141 147 195 273 294 301 302 314 322 405 408 567 591 641 650 695 718 725 749 794 807 819 841 896 926 967 1004 1019 1034 1057 1114 1136 1143 1152 1160 1171 1178 1249 1292 1380 1385 1386 1444 1452 1529 1570 1580 1611 1627 1656 1697 1733 1734 1750 1873 1911 1917 1964
1638,C C ( C ) ( C ) C 1 = C C ( = C ( C ( = C 1 ) N S ( = O ) ( = O ) C ) O C ) N C ( = O ) C 2 = C C 3 = C ( N 2 C ) C ( = C C = C 3 ) O C 4 = C C ( = N C = C 4 ) N 5 C C C N ( C C 5 ) C,14 33 114 207 240 321 322 333 350 378 391 392 407 409 486 488 527 530 541 564 619 650 667 680 692 695 743 787 807 834 841 875 878 919 926 935 947 971 1028 1039 1057 1083 1087 1088 1145 1152 1175 1222 1224 1236 1270 1291 1339 1370 1380 1410 1417 1440 1452 1476 1480 1508 1536 1553 1599 1617 1742 1750 1781 1816 1855 1866 1873 1917 1920 1958 1970 2035
1639,C 1 = C ( C = C ( N = C 1 C O ) C O ) I,80 222 378 383 661 724 807 837 875 947 1200 1302 1321 1380 1594 1855 1873 1983
1640,C C 1 = C ( C ( = O ) N ( C 1 = O ) C 2 = C C ( = C ( C = C 2 ) C # N ) C ( F ) ( F ) F ) C C C C C C N 3 C C N ( C C 3 ) C ( = O ) N C 4 = C C = C C = C 4 C ( F ) ( F ) F,19 74 80 114 194 197 218 233 262 314 361 368 419 439 593 650 653 674 790 807 809 875 879 886 893 915 926 935 1037 1057 1070 1088 1093 1136 1143 1145 1152 1184 1199 1224 1243 1380 1381 1384 1453 1468 1480 1482 1560 1589 1597 1686 1696 1722 1734 1750 1755 1791 1816 1825 1862 1871 1873 1911 1917 1928 2009
1641,c 1 ( c ( c c c c 1 ) C C ( = O ) C n 1 c ( = O ) s c 2 c 1 c c c c 2 ) O C ( = O ) C n 1 c ( = O ) s c 2 c 1 c c c c 2,1 45 52 63 80 162 185 311 314 325 461 545 570 650 675 695 802 807 885 935 943 1014 1088 1199 1285 1312 1349 1366 1380 1386 1410 1432 1597 1715 1729 1750 1780 1790 1873 1917 1970 2032
1642,C C ( C C N 1 C C C ( C C 1 ) N ( C C = C ) C ( = O ) O C C 2 = C C = C ( C = C 2 ) [N+] ( = O ) [O-] ) ( C N ( C ) C ( = O ) C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4,21 41 80 114 147 231 241 310 334 389 392 404 509 587 650 694 695 715 745 750 753 769 807 809 838 881 926 935 940 976 1019 1032 1057 1088 1104 1145 1163 1195 1199 1207 1212 1221 1261 1263 1274 1308 1325 1329 1366 1380 1385 1417 1459 1480 1482 1645 1750 1754 1778 1781 1791 1809 1814 1873 1914 1917 1963 1985 2005 2017 2042 2043
1643,C C C C C O C 1 = C C = C ( C = C 1 ) C 2 / C ( = C ( \ C 3 = C C 4 = C ( C = C 3 ) O C ( C 4 ) C ) / O ) / C ( = O ) C ( = O ) N 2 C C C N ( C C ) C C,13 57 80 102 206 231 251 294 314 322 389 433 574 590 591 620 650 656 695 718 731 750 794 807 875 879 881 926 932 935 955 1003 1019 1025 1034 1035 1057 1078 1087 1130 1145 1236 1249 1250 1262 1279 1309 1344 1380 1385 1420 1427 1440 1444 1452 1476 1581 1634 1697 1750 1775 1803 1873 1905 1911 1951 1981
1644,C C C C C C C ( = O ) / C = C / C 1 = C C = C ( C = C 1 ) N ( C ) C,25 31 41 80 127 294 524 591 650 694 737 794 807 835 878 881 960 1057 1096 1143 1163 1267 1308 1379 1380 1444 1564 1607 1700 1750 1873 1911 1917 2033
1645,C C O C 1 = C ( C ( = C C ( = C 1 ) C = O ) Br ) O C 2 = C ( C = C ( C = C 2 ) C ( F ) ( F ) F ) [N+] ( = O ) [O-],29 80 94 114 237 245 279 294 333 354 425 593 650 694 695 715 716 728 753 809 833 838 875 880 963 1004 1057 1063 1195 1238 1260 1380 1417 1452 1453 1473 1522 1617 1631 1665 1685 1750 1828 1868 1873 1928 1963 1970 2009 2033
1646,F c 1 c c ( O C ( C ) C ) c ( c 2 n [nH] c ( c 2 ) C ( = O ) N C c 2 c n c c c 2 ) c c 1,1 60 74 80 143 197 255 283 335 352 378 386 437 486 504 555 599 645 650 664 680 695 699 807 813 875 911 980 1043 1057 1066 1088 1114 1127 1152 1380 1410 1487 1535 1564 1573 1586 1603 1670 1750 1754 1815 1866 1873 1917 1928 1970 1978 2004 2025
1647,C / C = C \ C / C = C ( / C O C C C O C ( = O ) C C ( = O ) / C ( = C / C C C ( C ) C = C ) / C ) \ Cl,1 13 80 95 147 208 283 304 310 401 479 556 650 694 695 715 728 739 807 844 954 1017 1034 1057 1071 1135 1152 1167 1275 1292 1320 1325 1336 1356 1366 1386 1427 1559 1564 1591 1645 1675 1683 1734 1753 1754 1777 1873 1911 1917 1992 2004
1648,C C 1 = C ( C 2 ( C C N ( C C 2 ) C ( = O ) C ) O C 1 = O ) C ( = O ) N C C C 3 = C C ( = C ( C = C 3 ) O C ) O C,8 80 94 104 140 189 197 249 273 310 314 368 486 528 573 650 656 667 695 751 807 828 837 841 875 926 935 985 1017 1027 1057 1060 1088 1093 1152 1162 1243 1245 1282 1300 1380 1480 1507 1533 1536 1659 1722 1750 1754 1775 1860 1873 1917 1970 2009
1649,C 1 C ( C ( = O ) N C 1 = O ) C C N,80 231 314 491 533 650 660 666 832 926 981 1019 1034 1060 1112 1114 1171 1305 1380 1575 1611 1840
1650,C O C 1 = C ( C ( = C ( C = C 1 ) / C = C / 2 \ C C N 3 C 2 = N C ( = O ) C 4 = C C = C C = C 4 3 ) O C ) O C,45 94 134 249 281 314 333 378 395 613 650 694 695 815 841 899 926 935 961 1046 1057 1088 1097 1134 1199 1248 1276 1285 1357 1380 1409 1432 1480 1496 1529 1536 1573 1599 1704 1711 1722 1738 1750 1755 1855 1873 1941 1970
1651,C C O C 1 = C ( C = C C ( = C 1 ) / C = N / N C ( = O ) C ( = O ) N C 2 = C C ( = C ( C = C 2 ) F ) Cl ) O C C 3 = C C ( = C C = C 3 ) Cl,25 80 94 107 113 165 184 191 216 237 294 309 318 353 366 411 425 465 561 592 650 694 695 699 725 745 747 807 843 864 875 924 1039 1057 1066 1088 1103 1152 1155 1210 1226 1238 1380 1452 1488 1581 1583 1683 1750 1754 1770 1816 1828 1840 1867 1873 1917 1928 1970 2033
1652,C C ( C 1 = C C = C C = C 1 ) N 2 C ( = O ) C ( = O ) N ( C 2 = O ) C C # N,1 80 92 283 314 389 401 470 588 589 650 674 732 770 790 879 929 935 1057 1088 1089 1199 1266 1365 1380 1384 1443 1506 1534 1581 1750 1755 1873 1892
1653,C C 1 = C C ( = C C ( = C 1 O C ( = O ) N ( C ) C ) C ) Br,39 300 333 402 449 650 695 728 807 875 881 909 1057 1163 1263 1334 1380 1391 1534 1631 1653 1722 1729 1873 1917 1932
1654,C C 1 C N ( C C ( O 1 ) C ) C 2 = N C ( = N C 3 = C 2 C N ( C C 3 ) C ( = O ) C 4 = C C = C C = C 4 Cl ) C 5 = C C = C C = C 5,130 168 203 206 276 361 362 366 378 389 407 561 650 656 736 739 807 849 926 935 974 1019 1057 1086 1088 1159 1160 1199 1218 1302 1309 1380 1385 1393 1442 1447 1448 1480 1504 1576 1677 1683 1691 1738 1750 1839 1855 1873 1917 1921 1946 1948 1961 1966 1991 2009
1655,C O C 1 = C ( C ( = C C ( = C 1 ) / C = C / 2 \ C ( = O ) N ( C ( = O ) S 2 ) C C 3 = C C = C ( C = C 3 ) F ) Br ) O C C ( = O ) [O-],80 90 104 249 273 281 310 314 328 333 470 475 588 650 675 694 695 699 715 728 785 807 833 841 863 875 879 935 947 1003 1027 1057 1167 1226 1380 1410 1435 1452 1469 1473 1536 1631 1670 1683 1691 1750 1754 1765 1828 1868 1873 1892 1917 1928 1970 2004 2009 2033 2044
1656,C 1 = C C = C ( C = C 1 ) C ( = O ) O C 2 = C C = C ( C = C 2 ) S S C 3 = C C = C ( C = C 3 ) O C ( = O ) C 4 = C C = C C = C 4,116 145 212 322 389 498 606 612 650 695 718 807 811 866 1088 1199 1255 1380 1385 1446 1729 1750 1873 1917 1985 1989
1657,C C N 1 C ( = C C = N 1 ) C ( = O ) N C 2 = C ( N ( N = C 2 C ) C C 3 = C C = C C = C 3 Cl ) C,34 43 80 92 158 294 295 366 378 381 486 488 561 580 592 603 650 656 807 935 974 1057 1084 1088 1152 1199 1220 1291 1349 1362 1380 1425 1469 1488 1577 1597 1683 1722 1750 1765 1766 1816 1866 1873 1917 1956 1990
1658,C C O C ( = O ) C 1 = C ( S C 2 = C 1 C C C ( C 2 ) C ) N C ( = O ) C ( C ) O C ( = O ) C C 3 = C O C 4 = C 3 C = C C ( = C 4 ) O C,1 42 50 54 69 80 118 145 147 162 216 231 283 294 322 325 361 384 429 465 573 586 650 656 675 695 703 707 712 718 759 781 807 808 841 875 926 997 1019 1057 1117 1141 1144 1148 1152 1233 1238 1269 1309 1325 1349 1357 1380 1386 1482 1536 1580 1622 1687 1722 1733 1738 1750 1803 1808 1816 1825 1833 1873 1917 1972 1977 2041
1659,C C 1 = C C ( = C C = C 1 ) N C ( = S ) N C ( = O ) C 2 = C C = C C 3 = C 2 C = C C = C 3 Cl,97 110 184 185 191 299 303 366 486 561 650 703 807 875 974 1013 1039 1055 1057 1088 1119 1152 1223 1247 1357 1380 1436 1447 1542 1573 1683 1722 1750 1752 1816 1823 1865 1873 1917 1960 1991
1660,C C ( C 1 = C C 2 = C ( C = C 1 ) C = C ( C = C 2 ) O C ) C ( = O ) N C 3 = C ( C = C C = C 3 Cl ) Cl,1 203 283 322 366 381 524 561 573 650 695 718 781 807 835 841 875 882 884 900 974 1039 1057 1088 1152 1365 1380 1407 1536 1683 1750 1816 1853 1855 1873 1906 1917 1972 2021 2026
1661,C C / C ( = C \ C ) / O [Si] ( C C ) ( C C ) C C,24 80 140 294 308 378 654 694 695 731 807 809 844 898 932 1057 1315 1416 1627
1662,C [C@@H] 1 C C [C@@H] 2 C C ( C C C 2 C 1 ) C 3 = C C 4 = C ( C = C 3 ) C = C ( C = C 4 ) Cl,118 165 203 216 273 322 377 380 400 561 585 744 816 847 875 926 1019 1057 1148 1279 1292 1309 1325 1375 1380 1683 1750 1803 1818 1855 1873 1883 2000 2047
1663,C [C@@H] ( [C@H] ( C C 1 = C C = C C = C 1 ) C N C ( = O ) O C ( C ) ( C ) C ) O,1 79 80 114 197 227 231 283 389 392 584 606 650 682 695 722 726 807 857 1040 1057 1066 1088 1131 1152 1199 1380 1574 1691 1693 1750 1754 1758 1859 1873 1906 1917
1664,C C 1 = C ( C ( = C ( N = C 1 C ) S C C ( = O ) N C 2 = C C = C ( C = C 2 ) N 3 C C C C C 3 ) C # N ) C,2 32 41 80 92 116 191 213 233 252 341 358 378 407 468 584 650 674 680 687 723 790 807 843 901 926 931 935 1028 1057 1077 1094 1136 1152 1380 1384 1405 1455 1480 1506 1722 1750 1816 1825 1855 1864 1873 1906 1917 1959 1998
1665,C 1 C O C C N 1 C ( = O ) C 2 = C C ( = C C = C 2 ) S ( = O ) ( = O ) N C 3 = C C = C C = C 3 Cl,4 11 84 198 319 350 366 497 502 523 561 575 618 650 656 807 875 926 935 942 950 974 1039 1088 1152 1199 1224 1270 1284 1310 1380 1385 1405 1441 1476 1480 1504 1683 1696 1750 1790 1873 1917 1985 2009
1666,S ( = O ) ( = O ) ( N 1 C C C ( c 2 o c ( c ( n 2 ) C ( = O ) N C C C C ) c 2 c c c c c 2 ) C C 1 ) c 1 c ( F ) c c c c 1 F,8 80 149 197 294 350 366 378 389 467 486 490 585 591 650 656 667 699 736 794 800 802 807 867 895 926 935 1019 1021 1032 1039 1057 1088 1152 1160 1199 1201 1226 1325 1380 1476 1480 1514 1562 1602 1604 1750 1761 1771 1840 1855 1873 1876 1903 1911 1917 1928 2000 2028 2034
1667,C 1 = C C ( = C C ( = C 1 ) F ) C N 2 C = C ( C = N 2 ) N C ( = O ) C 3 = N N 4 C = C C = N C 4 = N 3,43 66 75 80 191 230 378 406 448 464 486 611 633 650 679 698 699 720 744 747 807 875 935 1027 1039 1066 1088 1101 1123 1152 1221 1380 1452 1487 1520 1535 1550 1592 1670 1674 1682 1706 1750 1754 1765 1778 1816 1855 1866 1873 1911 1917 1928 1956 1978
1668,C C 1 = C ( N C ( = C 1 S ( = O ) ( = O ) C 2 = C C = C C = C 2 ) C ( = O ) N C C 3 = C 4 C = C C = C C 4 = N N 3 ) C ( = O ) N ( C ) C C 5 = C ( C = C ( C = C 5 ) Cl ) Cl,74 80 86 165 190 197 214 216 219 252 255 289 319 334 350 366 378 389 440 459 486 507 561 575 612 650 709 807 813 816 875 881 965 993 1021 1057 1088 1097 1114 1150 1152 1163 1199 1208 1209 1221 1266 1282 1349 1357 1380 1476 1571 1573 1612 1618 1673 1683 1722 1741 1745 1750 1777 1873 1917 1998 2004 2023 2042
