id,SMILES_input,fingerprints_input_ECFP4
1702,C [C@H] 1 C C C C O [C@@H] ( [C@H] ( C N ( C ( = O ) C 2 = C ( O 1 ) C = C C ( = C 2 ) N C ( = O ) N C 3 = C ( O N = C 3 C ) C ) [C@H] ( C ) C O ) C ) C N ( C ) S ( = O ) ( = O ) C 4 = C C = C ( C = C 4 ) Cl,1 54 56 80 92 113 171 184 191 192 206 213 216 222 245 248 249 283 314 317 319 329 350 352 361 378 381 395 430 442 461 475 482 490 491 528 544 549 558 559 561 610 650 656 679 715 739 745 750 769 802 807 815 816 834 835 843 875 879 881 890 926 935 950 984 998 1015 1019 1028 1035 1057 1065 1070 1078 1116 1128 1136 1143 1151 1152 1163 1169 1214 1215 1227 1240 1249 1284 1290 1309 1311 1325 1328 1343 1380 1401 1434 1465 1476 1516 1534 1542 1598 1637 1683 1687 1716 1719 1722 1725 1750 1782 1797 1803 1816 1859 1873 1884 1905 1917 1918 1946 1989 1990 2004 2012 2027
1703,C C C O C ( = O ) C 1 = C ( N = C 2 C C C C ( = O ) [C@H] 2 [C@H] 1 C 3 = C C = N C = C 3 ) C,4 13 66 78 80 89 115 118 122 145 147 167 294 314 345 370 378 383 424 491 515 618 629 647 650 695 713 784 794 795 799 807 841 870 892 900 926 927 958 1019 1026 1028 1030 1052 1055 1057 1075 1077 1104 1159 1169 1208 1224 1279 1321 1331 1380 1453 1581 1592 1603 1634 1639 1722 1724 1738 1750 1802 1833 1866 1873 1878 1917 1969 1978 2004 2019 2022 2045
1704,C C ( C ) ( C ) N ( C ( C 1 = C C = C C ( = C 1 ) C = C ) C ( = O ) N C ( C C 2 = C C = C C = C 2 ) C ( = O ) O C ( C ) ( C ) C ) C ( = O ) C ( C O ) N C ( = O ) O C ( C ) ( C ) C,1 14 79 80 114 117 147 151 156 182 205 222 227 231 278 298 304 329 330 358 389 392 426 441 460 465 482 488 543 552 573 616 650 691 694 695 736 752 755 760 807 808 846 857 871 875 881 900 940 984 1028 1030 1038 1039 1040 1057 1066 1088 1144 1152 1160 1199 1211 1214 1242 1319 1326 1353 1365 1366 1380 1382 1383 1453 1458 1485 1508 1509 1536 1574 1581 1645 1687 1694 1706 1711 1750 1754 1755 1758 1774 1842 1854 1859 1873 1898 1902 1903 1917 1946 1977 2006 2016 2033
1705,C N 1 C C C C ( C 1 ) C O C 2 = C C = C ( C = C 2 ) C ( = O ) C 3 = C ( S C 4 = C 3 C = C C ( = C 4 ) O ) C 5 = C C = C ( C = C 5 ) O,9 26 29 43 67 80 102 115 144 155 162 173 206 207 227 242 251 257 276 300 319 321 322 381 416 446 450 456 477 484 586 643 650 666 667 675 695 718 719 739 745 749 761 797 807 834 841 845 875 876 885 896 905 926 935 961 976 1019 1028 1048 1057 1134 1136 1145 1154 1157 1160 1169 1286 1291 1298 1313 1320 1325 1326 1328 1339 1344 1357 1372 1378 1380 1385 1407 1411 1424 1449 1452 1480 1484 1534 1602 1624 1654 1697 1712 1733 1746 1750 1775 1778 1824 1846 1862 1873 1917 1931 1940
1706,O ( / N = C ( \ N ) / C c 1 c 2 c ( c c c 1 ) c c c c 2 ) C ( = O ) c 1 c c c ( c c 1 ) C,76 80 140 145 217 235 291 321 325 380 431 445 459 489 492 506 542 600 606 620 649 650 660 695 725 770 784 807 872 881 966 972 1016 1025 1039 1057 1087 1088 1092 1101 1104 1118 1171 1199 1219 1272 1349 1357 1378 1380 1385 1399 1475 1497 1524 1573 1597 1632 1697 1717 1722 1750 1751 1765 1823 1855 1873 1875 1917 1920 1962 1986 1999 2006 2025 2042
1707,C C C ( C C ) N 1 C 2 = C ( C ( = N C ( = C 2 ) C ) N C 3 = C ( C = C ( C = C 3 C ) C ) C ) N ( C 1 = O ) C,1 26 42 45 60 80 167 175 204 247 294 314 322 378 381 382 436 457 491 506 512 528 564 585 650 693 708 742 757 771 772 787 844 862 875 876 935 957 1030 1057 1075 1076 1102 1122 1141 1145 1152 1159 1182 1216 1291 1316 1320 1367 1379 1380 1391 1395 1426 1440 1442 1455 1520 1544 1551 1579 1589 1634 1665 1691 1722 1731 1738 1774 1823 1855 1873 1883 1891 1941 1953 1968 2032 2036
1708,C N ( C ) C C 1 = C C = C ( O 1 ) C C C C N C ( = O ) N C 2 = C C = C ( C = C 2 ) I,37 58 80 83 112 125 159 185 191 197 218 250 267 312 330 373 425 475 503 506 507 510 557 592 619 650 652 656 661 667 744 805 807 814 843 845 868 881 893 899 921 945 947 949 953 1012 1057 1070 1077 1100 1152 1163 1184 1218 1223 1243 1264 1353 1378 1380 1494 1555 1582 1591 1594 1604 1614 1654 1676 1691 1750 1764 1775 1780 1794 1816 1836 1856 1873 1876 1881 1911 1913 1917 1934 1969 1989 1990
1709,C 1 = C C = C 2 C ( = C 1 ) O P ( O 2 ) N = [N+] = [N-],7 103 319 376 394 402 432 477 482 487 490 503 611 627 656 657 673 705 718 725 730 740 749 760 778 1001 1063 1069 1088 1199 1260 1265 1285 1320 1334 1376 1380 1449 1470 1472 1481 1493 1495 1497 1540 1541 1551 1558 1578 1625 1701 1750 1751 1798 1828 1838 1868 1873 1905 2010
1710,C C ( = C ( C C C C C C C C C C C C C C C C C C ( = O ) N ) C C C C C C C C C C C C C C C C C C ( = O ) N ) C,69 80 119 120 131 133 140 153 318 365 366 393 416 448 499 503 545 605 637 650 735 740 742 743 760 771 807 808 862 894 950 957 1017 1042 1057 1080 1092 1100 1143 1144 1145 1152 1164 1171 1267 1375 1380 1398 1426 1458 1469 1546 1555 1564 1645 1665 1708 1885 1898 1903 1911 1917 1938 1954 1966 1984 2020
1711,C C C 1 = C ( C = C ( C = C 1 O C ) [C@H] ( [C@@H] ( C C 2 C C 3 = C C = C C = C 3 C 2 ) C N 4 C = C C ( = C 4 ) C C ( = O ) O ) O ) O C,1 29 36 80 147 185 187 195 214 220 227 231 249 292 294 325 342 350 358 386 389 430 443 464 468 525 540 552 611 628 650 667 692 695 722 726 761 772 789 807 841 856 875 876 886 914 926 935 998 1002 1010 1019 1027 1057 1088 1101 1164 1181 1199 1230 1236 1273 1274 1365 1373 1380 1414 1416 1427 1465 1470 1472 1489 1507 1514 1533 1536 1544 1557 1574 1627 1644 1645 1656 1667 1707 1708 1718 1723 1737 1741 1750 1754 1766 1774 1775 1799 1844 1856 1858 1873 1902 1917 1922 1929 1953 1970 2034
1712,C C O C 1 = C C = C C = C 1 N C ( = O ) C 2 = C ( C = C C ( = C 2 ) S ( = O ) ( = O ) N C C 3 = C C = C O 3 ) F,26 80 121 198 216 237 241 251 255 276 294 317 319 347 350 425 451 474 486 502 556 595 650 656 661 676 695 699 715 724 787 800 807 847 862 875 923 934 947 956 982 1017 1057 1067 1072 1080 1088 1106 1128 1131 1152 1167 1199 1224 1232 1233 1238 1256 1277 1322 1372 1380 1410 1414 1452 1466 1476 1518 1523 1529 1538 1626 1673 1696 1698 1702 1750 1785 1806 1816 1818 1840 1868 1873 1896 1912 1917 1926 1928 1934 1937 1970 1991
1713,C ( # N ) C 1 = C ( N = C ( N 1 ) [N+] # N ) C # N,21 61 80 147 154 192 236 243 283 285 290 304 376 378 411 414 479 486 487 488 515 548 574 638 674 675 774 790 853 882 886 903 920 963 965 990 993 1059 1080 1081 1086 1114 1127 1136 1160 1271 1290 1335 1351 1380 1384 1509 1510 1616 1621 1660 1677 1721 1745 1750 1785 1829 1835 1855 1908 1929 1935 1991 2002 2045
1714,C C C C N 1 C ( = O ) C 2 C ( N ( C ( C 2 C 1 = O ) ( C 3 = C C = C ( C = C 3 ) C ( = N ) N ) C ( = O ) O ) C C C ( = O ) N ) C C 4 = C C = C C = C 4,5 38 80 82 102 140 146 153 166 184 192 244 272 294 314 338 354 359 372 375 389 401 429 435 458 484 509 534 545 556 578 588 591 611 621 623 649 650 791 794 802 807 892 922 935 948 974 986 991 1002 1019 1057 1060 1066 1088 1104 1108 1127 1145 1148 1149 1156 1160 1171 1181 1186 1199 1206 1342 1376 1380 1385 1400 1406 1456 1457 1470 1497 1555 1564 1621 1659 1691 1697 1721 1741 1750 1754 1800 1838 1847 1873 1882 1883 1898 1911 1917 1934 1940 1947 2001
1715,C C 1 ( C / C ( = N \ N ( C ) C ) / C C ( = O ) C 1 ) C,41 46 79 84 138 170 179 203 225 246 290 314 341 359 399 554 595 650 725 726 761 770 783 822 843 849 881 926 931 940 989 1022 1054 1057 1060 1061 1082 1163 1189 1191 1212 1274 1301 1330 1346 1355 1380 1390 1392 1422 1440 1442 1487 1489 1534 1558 1564 1726 1781 1813 1819 1846 1884 1905 1911 1915 2029
1716,[C@@H] 1 ( [C@@] ( C 1 ) ( C ( = O ) O ) C c 1 c c c c c 1 ) c 1 c c c c c 1,80 184 187 218 237 254 286 310 335 340 368 389 396 408 427 429 543 650 651 679 710 734 807 926 998 1019 1044 1060 1066 1088 1115 1126 1199 1227 1258 1261 1279 1293 1376 1380 1399 1469 1557 1571 1592 1607 1663 1681 1685 1723 1734 1750 1752 1754 1760 1774 1782 1838 1850 1873 1917 1920 1950 2034 2041
1717,C C N 1 C C C C 1 C N ( C C 2 = C N = C C = C 2 ) C C 3 = C C = C N 3 C 4 = C N = C C = C 4,28 34 72 80 95 102 166 251 282 294 336 373 378 430 437 445 446 449 507 551 563 564 576 592 612 627 645 710 714 732 766 781 798 802 834 872 881 885 905 925 926 930 935 953 1019 1028 1043 1049 1057 1066 1088 1101 1126 1160 1191 1225 1239 1267 1325 1327 1340 1367 1374 1380 1381 1441 1470 1480 1486 1501 1515 1516 1535 1552 1586 1603 1644 1676 1700 1714 1732 1740 1750 1753 1754 1765 1777 1810 1825 1866 1869 1873 1876 1878 1894 1930 1991 2022
1718,C C ( C ) ( C ) S ( = O ) ( = O ) N C 1 C C C ( C C 1 ) C ( = O ) N C 2 = C C = C ( C = C 2 ) N 3 C C C ( C 3 ) N,9 20 32 47 85 114 123 171 175 191 197 233 263 335 350 372 377 392 407 459 628 635 650 672 689 719 739 785 807 843 898 911 926 935 963 974 1006 1015 1019 1053 1057 1066 1077 1078 1152 1171 1275 1289 1325 1333 1372 1380 1382 1391 1405 1476 1478 1480 1488 1499 1561 1571 1592 1630 1634 1750 1810 1812 1816 1825 1832 1856 1862 1873 1917 1957 1979 1991
1719,C C O C ( = O ) C C N C ( = O ) N C 1 = C C ( = C ( C ( = C 1 ) C ( C ) C ) O S ( = O ) ( = O ) N C ( = O ) C C 2 = C ( C = C ( C = C 2 C ( C ) C ) C ( C ) C ) C ( C ) C ) C ( C ) C,1 2 33 41 80 81 84 99 121 129 132 140 147 191 197 237 271 283 294 300 307 312 313 325 333 339 343 350 363 382 425 474 479 564 598 623 632 645 650 667 677 695 786 792 807 810 865 875 905 940 954 967 991 993 1051 1057 1074 1086 1099 1144 1152 1238 1243 1270 1319 1331 1365 1370 1371 1380 1386 1399 1458 1476 1504 1548 1564 1656 1690 1695 1722 1728 1762 1804 1816 1822 1831 1873 1913 1915 1917 1929 1933 1983 1989 1990 1998 2030 2033 2034
1720,C C 1 = C C ( = C ( C = C 1 ) C ( C ) C ) O C C ( = O ) N N C ( = O ) C O C 2 = C C = C ( C = C 2 ) C ( C ) ( C ) C C ( C ) ( C ) C,1 41 80 99 102 114 121 181 192 196 228 235 237 281 283 305 322 350 360 392 419 508 518 566 594 598 602 624 630 650 653 665 695 718 733 745 805 807 875 927 930 997 1013 1028 1057 1110 1115 1152 1187 1200 1231 1243 1274 1361 1376 1377 1380 1384 1385 1417 1452 1489 1594 1665 1706 1713 1722 1750 1789 1823 1873 1879 1887 1899 1917 1964 1970 1984 2004
1721,C ( C C C C ( = O ) O ) C C C ( = O ) N N,41 57 80 127 145 163 229 268 288 321 371 388 389 410 463 526 612 650 680 807 814 834 835 837 968 987 1034 1104 1110 1122 1137 1142 1143 1152 1171 1200 1229 1232 1245 1267 1281 1287 1294 1341 1393 1412 1508 1564 1597 1701 1718 1720 1737 1774 1794 1838 1861 1911 1917 2044
1722,C C 1 = C S C ( = N 1 ) [C@@H] ( C ) N ( C ) C ( = O ) C 2 = C C 3 = C ( C ( = C 2 ) N C ( = O ) C C O C ) N ( C ( = N 3 ) C 4 = C C = C C = C 4 ) C,1 13 34 41 70 80 93 96 127 139 143 283 315 347 368 378 389 484 486 490 510 511 512 551 552 556 564 612 641 650 656 668 675 695 713 722 736 750 807 808 813 816 841 875 880 881 901 935 980 1002 1005 1009 1057 1088 1091 1097 1145 1152 1160 1163 1199 1221 1224 1260 1278 1294 1331 1380 1381 1382 1385 1402 1428 1440 1469 1503 1564 1567 1584 1588 1591 1605 1644 1663 1687 1722 1731 1750 1779 1784 1791 1801 1816 1819 1840 1855 1873 1886 1917 1924 1948 1950 2003 2044
1723,C C 1 = C C ( = C ( C = C 1 ) C ) O C C N 2 C ( = O ) / C ( = C / C 3 = C C ( = C ( C = C 3 ) O C C 4 = C C = C ( C = C 4 ) Br ) O C ) / S C 2 = O,1 13 22 25 80 94 107 159 193 194 209 235 249 273 281 309 310 314 342 408 411 523 524 564 588 650 675 694 695 728 732 733 745 755 790 841 849 859 863 875 879 888 909 935 947 948 994 1003 1013 1027 1055 1057 1110 1137 1145 1157 1226 1245 1295 1309 1322 1350 1380 1382 1391 1398 1452 1469 1518 1520 1526 1532 1536 1559 1572 1616 1631 1649 1669 1691 1722 1750 1754 1823 1828 1832 1836 1872 1873 1875 1919 1970 1982 2033 2042 2044
1724,C N 1 C = C C 2 = C C 3 = C ( C C N 3 ) C = C 2 C 1 = O,4 51 53 88 107 217 305 314 353 428 473 477 479 504 569 593 650 671 681 732 758 776 790 814 821 836 875 895 923 926 935 951 956 968 1035 1057 1062 1073 1101 1114 1122 1145 1181 1236 1257 1261 1329 1357 1380 1404 1409 1450 1458 1459 1465 1479 1491 1515 1617 1693 1738 1750 1765 1785 1846 1855 1866 1873 1894 1900 1938 1951 1982 2046
1725,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) [C@@H] ( C ) O C ( = O ) C 2 = C C ( = C C ( = C 2 ) N C ( = O ) C ) N C ( = O ) C ) C,1 30 56 59 69 74 84 110 122 124 145 159 187 191 204 235 239 245 246 283 295 307 432 518 530 573 650 695 699 722 727 729 733 738 800 807 849 869 875 897 1013 1017 1040 1044 1057 1071 1117 1129 1144 1151 1152 1224 1269 1297 1327 1380 1385 1391 1414 1442 1509 1632 1643 1722 1750 1797 1816 1823 1845 1856 1861 1873 1917 2038
1726,C C O C 1 = C C = C C = C 1 C ( = O ) N C 2 = C C = C C = C 2 C ( = O ) N C 3 = C C ( = C C ( = C 3 ) C ( = O ) O ) C ( = O ) O,38 69 70 80 84 105 143 191 237 250 287 294 309 370 389 425 439 456 486 492 500 505 622 650 663 695 701 718 745 766 807 837 847 848 852 875 947 1057 1074 1088 1101 1114 1134 1138 1152 1183 1199 1224 1238 1263 1301 1380 1385 1400 1410 1430 1447 1452 1509 1561 1577 1593 1596 1696 1708 1750 1806 1816 1817 1873 1882 1914 1917 1970 1978 1991
1727,C N ( C ) C 1 = C C = C ( C = C 1 ) N = N C 2 = C C = C ( C = C 2 ) N 3 C ( = O ) C 4 C C = C 5 C ( C 4 C 3 = O ) C C 6 ( C ( = O ) N ( C ( = O ) C 6 ( C 5 C 7 = C ( C = C C ( = C 7 ) O C ) O ) Cl ) C Br ) Cl,5 80 82 113 129 146 151 202 207 221 233 251 255 309 314 322 329 361 388 389 438 455 487 509 522 532 544 556 576 588 598 634 650 679 695 718 725 728 737 745 748 770 781 807 841 875 881 895 926 931 935 954 960 988 998 1019 1027 1039 1057 1060 1096 1156 1163 1176 1262 1277 1297 1304 1306 1320 1326 1337 1339 1362 1379 1380 1406 1457 1475 1511 1521 1527 1536 1568 1575 1583 1584 1601 1602 1607 1647 1667 1680 1683 1685 1686 1695 1700 1734 1750 1781 1825 1832 1854 1873 1911 1959 1972 2045
1728,C 1 C C C ( C 1 ) ( N C ( = O ) c 1 s c 2 c c c c c 2 c 1 ) C ( = O ) N [C@@H] ( C ( = O ) N C C C ( = O ) N 1 C C N ( C C 1 ) C 1 C C O C C 1 ) C c 1 c c c c c 1,1 33 62 79 80 86 117 123 158 162 164 169 173 197 200 219 237 265 310 319 340 344 363 389 392 419 440 461 486 523 527 550 556 558 560 565 573 609 616 650 656 667 675 713 716 717 726 736 738 760 795 807 857 872 875 885 926 935 947 950 985 996 1009 1019 1028 1060 1066 1087 1088 1152 1162 1199 1242 1274 1293 1324 1325 1339 1380 1405 1474 1480 1494 1503 1560 1564 1568 1589 1616 1638 1644 1729 1736 1738 1750 1754 1775 1842 1844 1854 1855 1873 1910 1912 1917 1925 1932 2006 2009 2021 2030 2039
1729,C N ( C ) C 1 = C C ( = C ( C = C 1 ) [N+] ( = O ) [O-] ) C ( = O ) O C,22 25 141 145 151 171 222 243 255 256 317 354 370 375 404 412 418 430 441 464 509 517 616 650 660 670 695 714 715 716 745 753 807 820 838 841 875 881 906 932 936 960 1056 1057 1092 1096 1152 1163 1195 1316 1325 1327 1331 1348 1361 1365 1379 1380 1423 1469 1479 1495 1523 1652 1678 1700 1750 1795 1800 1830 1873 1899 1917 1946 1963 1991 1997 2033
1730,C 1 C O C 2 = C ( O 1 ) C = C ( C ( = C 2 ) Br ) C ( C 3 = C C = C C = C 3 I ) N,1 5 17 237 302 327 425 431 441 459 460 462 473 500 505 581 582 656 661 687 728 738 764 786 805 806 833 875 877 888 907 908 926 935 947 950 953 984 1004 1088 1171 1190 1199 1215 1237 1276 1282 1286 1339 1380 1422 1434 1505 1529 1559 1565 1577 1594 1619 1631 1668 1701 1750 1763 1826 1851 1858 1860 1873 1888 1905 1910 1937 1971 1973 1977 1979
1731,C O C 1 = C C = C ( C = C 1 ) / C = C / 2 \ C O N = C 2 C 3 = C C = C C = C 3,25 157 274 280 281 306 317 322 348 353 378 389 395 409 421 558 562 576 609 656 690 694 695 696 703 718 724 736 781 831 841 881 926 936 954 976 1057 1058 1084 1088 1142 1154 1160 1199 1310 1345 1380 1451 1503 1523 1536 1559 1571 1613 1673 1750 1773 1873 1881 1895 1942 2033
1732,C C 1 = C ( O C 2 = C 1 C = C ( C = C 2 ) O C ) C ( = O ) N [C@@H] ( C ) C ( C ) C,1 14 43 60 117 133 141 154 157 170 216 223 224 251 252 270 280 283 322 348 368 417 486 491 514 575 650 656 695 703 718 722 728 741 755 769 781 799 807 841 853 875 887 909 931 1013 1057 1152 1164 1205 1314 1315 1357 1380 1384 1390 1421 1498 1509 1536 1546 1602 1604 1624 1695 1722 1750 1773 1808 1810 1872 1873 1889 1917 1930 1936 1961 1970 1972 1987 2043
1733,C C 1 = N N ( C ( = C 1 C = C C ( = O ) N 2 C C C N 2 C ( = O ) C S C C ( = O ) N C 3 = C C = C C = N 3 ) Cl ) C,19 31 41 80 92 116 126 147 174 181 223 227 246 315 350 378 381 407 429 444 446 448 474 492 494 520 528 561 569 619 624 650 676 694 706 721 797 801 807 819 835 919 926 935 953 991 993 1009 1028 1057 1065 1069 1070 1083 1088 1089 1099 1105 1113 1121 1126 1145 1152 1155 1193 1199 1236 1243 1278 1312 1315 1321 1328 1342 1353 1370 1380 1431 1452 1455 1457 1480 1525 1591 1629 1679 1683 1709 1717 1722 1727 1740 1750 1795 1807 1816 1827 1866 1873 1884 1912 1917 1934 1956 1959 1986
1734,C C ( C ) N ( C C ( = O ) N ) C C ( = O ) N C 1 = C C 2 = C ( C = C 1 ) O C 3 = C C = C C = C 3 2,1 41 49 74 80 140 144 145 165 178 184 191 254 268 283 341 368 378 411 492 525 578 623 633 650 656 693 718 806 807 830 843 845 875 881 901 904 907 922 925 945 1003 1057 1088 1102 1128 1133 1136 1145 1152 1159 1170 1171 1190 1192 1199 1230 1245 1261 1325 1357 1380 1403 1476 1498 1551 1570 1571 1573 1604 1607 1608 1693 1714 1723 1750 1808 1810 1814 1816 1818 1843 1871 1872 1873 1883 1898 1917 2002 2033 2047
1735,C [C@H] 1 [C@H] ( N C C [C@@H] 1 O ) C,13 90 140 159 163 175 202 254 270 305 331 355 383 529 618 632 641 685 735 770 807 812 827 849 857 921 926 1009 1019 1032 1057 1061 1089 1114 1131 1146 1240 1257 1276 1309 1320 1321 1325 1327 1371 1441 1459 1470 1507 1603 1688 1757 1836 1843 1885 1897 1909 1925 2016 2045
1736,C C 1 = C C ( = C C ( = C 1 ) N 2 C ( = O ) C 3 = C C = C C = C 3 N = C 2 S [C@H] ( C ) C ( = O ) N ( C ) C ) C,1 22 38 106 107 112 116 122 158 184 194 199 228 283 289 314 317 378 389 410 450 460 504 565 633 650 671 682 714 720 741 743 747 773 787 799 807 819 875 881 888 910 912 935 1020 1057 1088 1097 1145 1155 1162 1163 1184 1199 1253 1295 1342 1357 1380 1409 1462 1486 1489 1490 1507 1520 1540 1549 1563 1573 1602 1653 1682 1689 1722 1750 1765 1800 1823 1825 1855 1873 1917 1923 1947 1953 1961 1993 2020
1737,C C C [C@@H] ( C ) [C@@H] 1 C 2 = C ( C = C ( C = C 2 ) N ) O C ( = C 1 C # N ) N,1 46 49 52 80 115 173 180 186 192 217 226 239 246 283 286 294 305 328 341 432 440 482 497 543 599 631 647 656 674 691 693 694 729 734 739 755 758 790 794 875 878 888 907 919 932 992 1019 1027 1039 1045 1057 1061 1136 1145 1168 1171 1208 1253 1277 1283 1361 1380 1384 1457 1472 1591 1602 1651 1693 1750 1756 1810 1815 1824 1839 1841 1873 1903 1905 1960 1980 1987
1738,S ( = O ) ( = O ) ( N = C ( N c 1 c c c ( c c 1 ) C ) C S C ( = O ) N ) c 1 c c c c c 1,9 77 80 116 138 140 191 198 230 235 319 323 350 357 364 381 389 400 403 409 420 448 480 518 561 575 650 657 683 725 807 843 950 984 993 1057 1077 1088 1089 1152 1168 1171 1173 1199 1268 1338 1353 1356 1368 1380 1386 1387 1466 1476 1540 1542 1579 1606 1682 1690 1691 1722 1737 1749 1750 1761 1792 1794 1816 1823 1873 1917 1920 1959 1974 1983 2014 2015 2033
1739,C c 1 c c c ( C ( = O ) N 2 C C O C [C@H] 2 C c 2 c c c c ( c 2 ) c 2 n o c n 2 ) c ( c 1 ) n 1 n c c n 1,11 20 43 67 74 80 81 86 192 217 235 242 250 254 378 380 393 403 422 431 440 458 459 464 523 570 613 617 650 655 656 662 736 740 786 807 839 860 875 879 900 901 910 926 935 941 950 977 978 1004 1013 1019 1038 1039 1057 1060 1066 1083 1088 1090 1126 1154 1160 1181 1219 1237 1245 1248 1288 1289 1295 1310 1380 1385 1410 1441 1452 1480 1504 1521 1526 1540 1542 1552 1556 1558 1599 1607 1722 1750 1751 1754 1805 1823 1825 1853 1866 1873 1909 1917 1923 1932 1987 1991 1998 2038
1740,C ( [C@H] 1 [C@@H] ( [C@H] ( [C@H] ( [C@@H] ( O 1 ) O ) O ) O ) O ) O,29 80 132 158 212 222 254 308 354 358 362 414 432 495 576 587 610 619 656 807 935 955 1008 1010 1019 1023 1037 1045 1234 1238 1244 1257 1260 1322 1350 1381 1403 1420 1429 1435 1460 1487 1516 1538 1686 1764 1807 1844 1921 1998
1741,C 1 C O C C C 1 ( C N C ( = O ) C = C C 2 = C C = C ( C = C 2 ) F ) C 3 = C C = C C = C 3,11 25 31 80 89 90 141 167 197 199 260 270 318 327 346 372 389 392 399 403 435 437 448 456 483 489 523 556 608 650 656 694 699 772 807 812 835 878 926 933 950 976 977 1060 1088 1109 1140 1142 1147 1152 1162 1181 1186 1199 1308 1318 1329 1380 1405 1410 1462 1659 1670 1677 1693 1707 1708 1727 1730 1735 1750 1824 1830 1873 1886 1917 1928 1992 2033
1742,C C C C N ( C C C C ) C ( C ) C ( C C ) N,1 41 79 80 120 166 224 272 283 294 336 348 364 368 382 468 482 510 534 550 561 591 629 668 692 768 786 794 804 814 825 881 903 956 977 980 1032 1057 1098 1107 1117 1134 1171 1200 1303 1324 1337 1361 1467 1518 1544 1570 1596 1672 1700 1710 1712 1736 1838 1854 1858 1861 1872 1881 1887 1911 1920 1951 1981
1743,C C C 1 = N C ( = C C = C 1 ) C ( = O ) O C C,45 80 82 145 147 151 172 190 198 199 292 294 342 361 378 393 424 471 475 638 650 695 701 724 759 788 790 807 855 917 922 960 978 1039 1057 1088 1152 1158 1186 1238 1262 1332 1380 1385 1430 1496 1498 1528 1559 1568 1589 1722 1750 1789 1799 1855 1873 1877 1917 1954 1966 2040
1744,C C 1 = N C ( = C ( S 1 ) C 2 = C C = C C = C 2 ) C ( = O ) N ( C C 3 = C C = C O 3 ) C 4 = C C ( = C C = C 4 ) Cl,24 68 80 127 135 162 165 187 200 216 257 282 288 378 389 410 415 436 474 490 507 543 547 551 561 564 569 574 577 592 606 624 631 650 656 665 675 683 736 777 783 787 797 805 807 815 820 854 867 875 876 881 913 1031 1039 1053 1056 1057 1088 1096 1114 1160 1178 1199 1203 1219 1221 1233 1234 1273 1277 1323 1326 1339 1380 1410 1438 1466 1518 1605 1650 1654 1683 1691 1720 1722 1750 1760 1855 1873 1887 1896 1917 1926 1934 1952
1745,C 1 = C C = C ( C ( = C 1 ) C N 2 C = C ( C 3 = C C = C C = C 3 2 ) / C = N \ N C ( = O ) C 4 = C C 5 = C ( S 4 ) C = C C ( = C 5 ) [N+] ( = O ) [O-] ) C # N,45 63 80 131 162 170 201 241 273 279 315 318 321 361 409 419 447 456 464 471 486 556 629 631 635 650 674 675 694 695 700 702 715 725 753 790 793 807 811 838 860 864 875 885 906 924 925 935 947 952 957 961 966 979 1050 1062 1068 1088 1111 1123 1125 1136 1152 1156 1181 1195 1199 1242 1274 1285 1309 1339 1349 1357 1377 1380 1384 1454 1455 1485 1499 1503 1573 1597 1641 1666 1685 1714 1736 1750 1765 1809 1814 1844 1848 1855 1862 1867 1873 1883 1913 1917 1940 1963 1992 2012 2028
1746,C O C 1 = C ( C = C 2 C ( = O ) C [C@H] ( C 2 = C 1 ) N ) O C,6 17 91 156 183 231 249 263 274 314 333 352 474 475 555 587 591 600 650 654 695 726 743 751 826 841 875 909 913 926 989 1019 1027 1056 1057 1063 1076 1086 1171 1209 1245 1256 1277 1319 1380 1381 1395 1415 1429 1445 1459 1505 1536 1540 1663 1676 1832 1864 1873 1970 2008 2022
1747,C C O C 1 = C ( C = C ( C = C 1 ) S ( = O ) ( = O ) N ( C C 2 = C C = C C = C 2 ) C C ( = O ) N [C@H] ( C ) C 3 = C C ( = C ( C = C 3 ) O C ) O C ) C,1 6 27 37 41 72 80 94 117 119 140 144 155 162 164 202 208 237 249 271 282 283 294 319 350 389 410 425 429 434 460 507 532 535 552 570 606 613 650 695 697 715 785 807 808 815 841 847 865 872 875 881 900 923 945 947 970 975 976 1018 1057 1059 1066 1088 1100 1147 1152 1190 1199 1200 1219 1238 1245 1296 1303 1328 1363 1365 1376 1380 1391 1452 1476 1536 1541 1544 1553 1627 1637 1668 1719 1722 1724 1732 1750 1754 1782 1807 1831 1853 1868 1873 1874 1901 1913 1917 1929 1955 1970 2012 2024
1748,C 1 C [C@@H] ( C N ( C 1 ) C C 2 = C ( C = C C ( = C 2 ) F ) F ) N,30 45 80 108 123 206 216 249 294 303 353 364 446 507 518 566 571 699 728 739 758 820 875 926 935 938 943 951 1019 1021 1028 1053 1068 1073 1112 1136 1166 1171 1205 1305 1311 1325 1349 1359 1374 1380 1410 1419 1422 1426 1427 1429 1434 1459 1476 1480 1487 1501 1543 1546 1578 1605 1608 1626 1632 1666 1670 1683 1693 1750 1764 1765 1790 1791 1792 1804 1805 1825 1832 1840 1862 1869 1873 1928 1947 1990 2026 2035
